proteome_id	source	ecosystem	domain	mag_id_candidate	source_analysis_accession	analysis_alias	filename	proteome_faa_stem	mag_fasta_matched	mag_fasta_best_key	mag_fasta_match_count	mag_fasta_best_path	mag_fasta_all_paths	proteome_faa_matched	proteome_faa_best_key	proteome_faa_match_count	proteome_faa_best_path
rumen__10674_0004_idba_bin.166	rumen	rumen	Bacteria	10674_0004_idba_bin.166	ERZ1037817	webin-genome-10674_0004_idba_bin.166	10674_0004_idba_bin.166.fa.gz	rumen__10674_0004_idba_bin.166	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.166.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.166.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.166.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.166.faa
rumen__10674_0004_idba_bin.168	rumen	rumen	Bacteria	10674_0004_idba_bin.168	ERZ1037818	webin-genome-10674_0004_idba_bin.168	10674_0004_idba_bin.168.fa.gz	rumen__10674_0004_idba_bin.168	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.168.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.168.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.168.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.168.faa
rumen__10674_0004_idba_bin.17	rumen	rumen	Bacteria	10674_0004_idba_bin.17	ERZ1037819	webin-genome-10674_0004_idba_bin.17	10674_0004_idba_bin.17.fa.gz	rumen__10674_0004_idba_bin.17	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.17.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.17.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.17.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.17.faa
rumen__10674_0004_idba_bin.170	rumen	rumen	Bacteria	10674_0004_idba_bin.170	ERZ1037820	webin-genome-10674_0004_idba_bin.170	10674_0004_idba_bin.170.fa.gz	rumen__10674_0004_idba_bin.170	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.170.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.170.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.170.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.170.faa
rumen__10674_0004_idba_bin.171	rumen	rumen	Bacteria	10674_0004_idba_bin.171	ERZ1037821	webin-genome-10674_0004_idba_bin.171	10674_0004_idba_bin.171.fa.gz	rumen__10674_0004_idba_bin.171	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.171.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.171.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.171.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.171.faa
rumen__10674_0004_idba_bin.172	rumen	rumen	Bacteria	10674_0004_idba_bin.172	ERZ1037822	webin-genome-10674_0004_idba_bin.172	10674_0004_idba_bin.172.fa.gz	rumen__10674_0004_idba_bin.172	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.172.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.172.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.172.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.172.faa
rumen__10674_0004_idba_bin.175	rumen	rumen	Bacteria	10674_0004_idba_bin.175	ERZ1037823	webin-genome-10674_0004_idba_bin.175	10674_0004_idba_bin.175.fa.gz	rumen__10674_0004_idba_bin.175	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.175.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.175.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.175.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.175.faa
rumen__10674_0004_idba_bin.178	rumen	rumen	Bacteria	10674_0004_idba_bin.178	ERZ1037824	webin-genome-10674_0004_idba_bin.178	10674_0004_idba_bin.178.fa.gz	rumen__10674_0004_idba_bin.178	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.178.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.178.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.178.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.178.faa
rumen__10674_0004_idba_bin.18	rumen	rumen	Bacteria	10674_0004_idba_bin.18	ERZ1037825	webin-genome-10674_0004_idba_bin.18	10674_0004_idba_bin.18.fa.gz	rumen__10674_0004_idba_bin.18	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.18.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.18.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.18.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.18.faa
rumen__10674_0004_idba_bin.182	rumen	rumen	Bacteria	10674_0004_idba_bin.182	ERZ1037826	webin-genome-10674_0004_idba_bin.182	10674_0004_idba_bin.182.fa.gz	rumen__10674_0004_idba_bin.182	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.182.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.182.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.182.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.182.faa
rumen__10674_0004_idba_bin.186	rumen	rumen	Bacteria	10674_0004_idba_bin.186	ERZ1037827	webin-genome-10674_0004_idba_bin.186	10674_0004_idba_bin.186.fa.gz	rumen__10674_0004_idba_bin.186	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.186.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.186.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.186.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.186.faa
rumen__10674_0004_idba_bin.187	rumen	rumen	Bacteria	10674_0004_idba_bin.187	ERZ1037828	webin-genome-10674_0004_idba_bin.187	10674_0004_idba_bin.187.fa.gz	rumen__10674_0004_idba_bin.187	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.187.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.187.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.187.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.187.faa
rumen__10674_0004_idba_bin.189	rumen	rumen	Bacteria	10674_0004_idba_bin.189	ERZ1037829	webin-genome-10674_0004_idba_bin.189	10674_0004_idba_bin.189.fa.gz	rumen__10674_0004_idba_bin.189	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.189.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.189.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.189.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.189.faa
rumen__10674_0004_idba_bin.19	rumen	rumen	Bacteria	10674_0004_idba_bin.19	ERZ1037830	webin-genome-10674_0004_idba_bin.19	10674_0004_idba_bin.19.fa.gz	rumen__10674_0004_idba_bin.19	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.19.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.19.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.19.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.19.faa
rumen__10674_0004_idba_bin.191	rumen	rumen	Bacteria	10674_0004_idba_bin.191	ERZ1037831	webin-genome-10674_0004_idba_bin.191	10674_0004_idba_bin.191.fa.gz	rumen__10674_0004_idba_bin.191	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.191.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.191.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.191.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.191.faa
rumen__10674_0004_idba_bin.193	rumen	rumen	Bacteria	10674_0004_idba_bin.193	ERZ1037832	webin-genome-10674_0004_idba_bin.193	10674_0004_idba_bin.193.fa.gz	rumen__10674_0004_idba_bin.193	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.193.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.193.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.193.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.193.faa
rumen__10674_0004_idba_bin.194	rumen	rumen	Bacteria	10674_0004_idba_bin.194	ERZ1037833	webin-genome-10674_0004_idba_bin.194	10674_0004_idba_bin.194.fa.gz	rumen__10674_0004_idba_bin.194	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.194.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.194.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.194.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.194.faa
rumen__10674_0004_idba_bin.196	rumen	rumen	Bacteria	10674_0004_idba_bin.196	ERZ1037834	webin-genome-10674_0004_idba_bin.196	10674_0004_idba_bin.196.fa.gz	rumen__10674_0004_idba_bin.196	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.196.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.196.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.196.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.196.faa
rumen__10674_0004_idba_bin.198	rumen	rumen	Bacteria	10674_0004_idba_bin.198	ERZ1037835	webin-genome-10674_0004_idba_bin.198	10674_0004_idba_bin.198.fa.gz	rumen__10674_0004_idba_bin.198	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.198.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.198.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.198.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.198.faa
rumen__10674_0004_idba_bin.199	rumen	rumen	Bacteria	10674_0004_idba_bin.199	ERZ1037836	webin-genome-10674_0004_idba_bin.199	10674_0004_idba_bin.199.fa.gz	rumen__10674_0004_idba_bin.199	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.199.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.199.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.199.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.199.faa
rumen__10674_0004_idba_bin.2	rumen	rumen	Bacteria	10674_0004_idba_bin.2	ERZ1037837	webin-genome-10674_0004_idba_bin.2	10674_0004_idba_bin.2.fa.gz	rumen__10674_0004_idba_bin.2	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.2.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.2.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.2.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.2.faa
rumen__10674_0004_idba_bin.200	rumen	rumen	Bacteria	10674_0004_idba_bin.200	ERZ1037838	webin-genome-10674_0004_idba_bin.200	10674_0004_idba_bin.200.fa.gz	rumen__10674_0004_idba_bin.200	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.200.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.200.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.200.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.200.faa
rumen__10674_0004_idba_bin.201	rumen	rumen	Bacteria	10674_0004_idba_bin.201	ERZ1037839	webin-genome-10674_0004_idba_bin.201	10674_0004_idba_bin.201.fa.gz	rumen__10674_0004_idba_bin.201	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.201.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.201.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.201.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.201.faa
rumen__10674_0004_idba_bin.202	rumen	rumen	Bacteria	10674_0004_idba_bin.202	ERZ1037840	webin-genome-10674_0004_idba_bin.202	10674_0004_idba_bin.202.fa.gz	rumen__10674_0004_idba_bin.202	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.202.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.202.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.202.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.202.faa
rumen__10674_0004_idba_bin.206	rumen	rumen	Bacteria	10674_0004_idba_bin.206	ERZ1037841	webin-genome-10674_0004_idba_bin.206	10674_0004_idba_bin.206.fa.gz	rumen__10674_0004_idba_bin.206	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.206.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.206.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.206.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.206.faa
rumen__10674_0004_idba_bin.21	rumen	rumen	Bacteria	10674_0004_idba_bin.21	ERZ1037842	webin-genome-10674_0004_idba_bin.21	10674_0004_idba_bin.21.fa.gz	rumen__10674_0004_idba_bin.21	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.21.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.21.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.21.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.21.faa
rumen__10674_0004_idba_bin.22	rumen	rumen	Bacteria	10674_0004_idba_bin.22	ERZ1037843	webin-genome-10674_0004_idba_bin.22	10674_0004_idba_bin.22.fa.gz	rumen__10674_0004_idba_bin.22	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.22.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.22.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.22.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.22.faa
rumen__10674_0004_idba_bin.23	rumen	rumen	Archaea	10674_0004_idba_bin.23	ERZ1037844	webin-genome-10674_0004_idba_bin.23	10674_0004_idba_bin.23.fa.gz	rumen__10674_0004_idba_bin.23	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.23.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.23.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.23.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.23.faa
rumen__10674_0004_idba_bin.25	rumen	rumen	Bacteria	10674_0004_idba_bin.25	ERZ1037845	webin-genome-10674_0004_idba_bin.25	10674_0004_idba_bin.25.fa.gz	rumen__10674_0004_idba_bin.25	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.25.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.25.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.25.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.25.faa
rumen__10674_0004_idba_bin.26	rumen	rumen	Bacteria	10674_0004_idba_bin.26	ERZ1037846	webin-genome-10674_0004_idba_bin.26	10674_0004_idba_bin.26.fa.gz	rumen__10674_0004_idba_bin.26	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.26.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.26.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.26.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.26.faa
rumen__10674_0004_idba_bin.3	rumen	rumen	Bacteria	10674_0004_idba_bin.3	ERZ1037847	webin-genome-10674_0004_idba_bin.3	10674_0004_idba_bin.3.fa.gz	rumen__10674_0004_idba_bin.3	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.3.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.3.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.3.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.3.faa
rumen__10674_0004_idba_bin.31	rumen	rumen	Bacteria	10674_0004_idba_bin.31	ERZ1037848	webin-genome-10674_0004_idba_bin.31	10674_0004_idba_bin.31.fa.gz	rumen__10674_0004_idba_bin.31	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.31.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.31.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.31.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.31.faa
rumen__10674_0004_idba_bin.32	rumen	rumen	Bacteria	10674_0004_idba_bin.32	ERZ1037849	webin-genome-10674_0004_idba_bin.32	10674_0004_idba_bin.32.fa.gz	rumen__10674_0004_idba_bin.32	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.32.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.32.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.32.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.32.faa
rumen__10674_0004_idba_bin.33	rumen	rumen	Bacteria	10674_0004_idba_bin.33	ERZ1037850	webin-genome-10674_0004_idba_bin.33	10674_0004_idba_bin.33.fa.gz	rumen__10674_0004_idba_bin.33	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.33.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.33.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.33.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.33.faa
rumen__10674_0004_idba_bin.35	rumen	rumen	Bacteria	10674_0004_idba_bin.35	ERZ1037851	webin-genome-10674_0004_idba_bin.35	10674_0004_idba_bin.35.fa.gz	rumen__10674_0004_idba_bin.35	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.35.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.35.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.35.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.35.faa
rumen__10674_0004_idba_bin.37	rumen	rumen	Bacteria	10674_0004_idba_bin.37	ERZ1037852	webin-genome-10674_0004_idba_bin.37	10674_0004_idba_bin.37.fa.gz	rumen__10674_0004_idba_bin.37	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.37.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.37.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.37.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.37.faa
rumen__10674_0004_idba_bin.38	rumen	rumen	Bacteria	10674_0004_idba_bin.38	ERZ1037853	webin-genome-10674_0004_idba_bin.38	10674_0004_idba_bin.38.fa.gz	rumen__10674_0004_idba_bin.38	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.38.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.38.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.38.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.38.faa
rumen__10674_0004_idba_bin.41	rumen	rumen	Bacteria	10674_0004_idba_bin.41	ERZ1037854	webin-genome-10674_0004_idba_bin.41	10674_0004_idba_bin.41.fa.gz	rumen__10674_0004_idba_bin.41	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.41.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.41.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.41.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.41.faa
rumen__10674_0004_idba_bin.42	rumen	rumen	Bacteria	10674_0004_idba_bin.42	ERZ1037855	webin-genome-10674_0004_idba_bin.42	10674_0004_idba_bin.42.fa.gz	rumen__10674_0004_idba_bin.42	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.42.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.42.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.42.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.42.faa
rumen__10674_0004_idba_bin.46	rumen	rumen	Bacteria	10674_0004_idba_bin.46	ERZ1037856	webin-genome-10674_0004_idba_bin.46	10674_0004_idba_bin.46.fa.gz	rumen__10674_0004_idba_bin.46	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.46.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.46.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.46.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.46.faa
rumen__10674_0004_idba_bin.53	rumen	rumen	Bacteria	10674_0004_idba_bin.53	ERZ1037857	webin-genome-10674_0004_idba_bin.53	10674_0004_idba_bin.53.fa.gz	rumen__10674_0004_idba_bin.53	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.53.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.53.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.53.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.53.faa
rumen__10674_0004_idba_bin.54	rumen	rumen	Bacteria	10674_0004_idba_bin.54	ERZ1037858	webin-genome-10674_0004_idba_bin.54	10674_0004_idba_bin.54.fa.gz	rumen__10674_0004_idba_bin.54	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.54.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.54.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.54.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.54.faa
rumen__10674_0004_idba_bin.60	rumen	rumen	Bacteria	10674_0004_idba_bin.60	ERZ1037859	webin-genome-10674_0004_idba_bin.60	10674_0004_idba_bin.60.fa.gz	rumen__10674_0004_idba_bin.60	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.60.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.60.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen_nuc/10674_0004_idba_bin.60.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.60.faa
rumen__10674_0004_idba_bin.63	rumen	rumen	Bacteria	10674_0004_idba_bin.63	ERZ1037860	webin-genome-10674_0004_idba_bin.63	10674_0004_idba_bin.63.fa.gz	rumen__10674_0004_idba_bin.63	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.63.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.63.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.63.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.63.faa
rumen__10674_0004_idba_bin.64	rumen	rumen	Bacteria	10674_0004_idba_bin.64	ERZ1037861	webin-genome-10674_0004_idba_bin.64	10674_0004_idba_bin.64.fa.gz	rumen__10674_0004_idba_bin.64	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.64.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.64.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.64.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.64.faa
rumen__10674_0004_idba_bin.69	rumen	rumen	Bacteria	10674_0004_idba_bin.69	ERZ1037862	webin-genome-10674_0004_idba_bin.69	10674_0004_idba_bin.69.fa.gz	rumen__10674_0004_idba_bin.69	True	filename	2	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.69.fa.gz	data/blue_catalyst_poc/rumen/raw/10674_0004_idba_bin.69.fa.gz;data/blue_catalyst_poc/proteomes/_tmp_rumen/10674_0004_idba_bin.69.fa	True	proteome_faa_stem	1	data/blue_catalyst_poc/proteomes/rumen__10674_0004_idba_bin.69.faa
